 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
3824,1000246,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,11.99704873,1.999508121,1000246.0,0.0,1000246,1000246,1000246,1000246.0,0.0,1000246,1000246,0,0.0,0.0,0,0,0,0,0,0,40,0,1.999508121,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4819,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
37984,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,4968,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,46767,2,2,64,328,32,32,32.0,0.0,164,164,164.0,0.0,8381.978746,85.53039536,15589.0,26917.8016,46671,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,80,64,42.76519768,42.76519768,32,164,84.8,72.29937759,5227.2,0,0,0,0,0,0,0,0,1,106.0,32.0,164.0,80,0,0,0,0,0,0,2,64,2,328,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
53,212,2,2,130,386,65,65,65.0,0.0,193,193,193.0,0.0,2433962.264,18867.92453,70.66666667,80.43216604,160,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,9433.962264,9433.962264,65,193,116.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,145.25,65.0,193.0,40,0,0,0,0,0,0,2,130,2,386,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,209581,1,1,40,68,40,40,40.0,0.0,68,68,68.0,0.0,515.3138882,9.542849781,209581.0,0.0,209581,209581,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.771424891,4.771424891,40,68,49.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,74.0,40.0,68.0,32,0,0,0,0,0,0,1,40,1,68,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,95154,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.01855939,95154.0,0.0,95154,95154,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.50927969,10.50927969,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,199,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1025125.628,20100.50251,66.33333333,30.89228598,102,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,10050.25126,10050.25126,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,218,2,2,78,204,39,39,39.0,0.0,102,102,102.0,0.0,1293577.982,18348.62385,72.66666667,124.1303079,216,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,9174.311927,9174.311927,39,102,64.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,80.25,39.0,102.0,64,0,0,0,0,0,0,2,78,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,129654,2,2,80,278,40,40,40.0,0.0,139,139,139.0,0.0,2761.195181,30.8513428,43218.0,74771.76734,129557,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,15.4256714,15.4256714,40,139,79.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,99.5,40.0,139.0,64,0,0,0,0,0,0,2,80,2,278,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23333,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,4971.499593,85.71551022,23333.0,0.0,23333,23333,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.85775511,42.85775511,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
60768,91,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10989.01099,10989.01099,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,297,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,63041996,7,2,158,82,45,0,22.57142857,21.53181478,41,41,41.0,0.0,3.806986061,0.142761977,7880249.5,20700000.0,59000000,3,63000000,10500000.0,23800000.0,59000000,3,59000000,59000000.0,0.0,59000000,59000000,1,0,0,0,224,64,0.111037093,0.031724884,0,45,28.1,19.70589308,388.3222222,0,1,0,0,1,0,0,0,0,31.22222222,22.57142857,41.0,224,0,0,0,0,0,0,7,158,2,82,350,134,3,32,35019.0,0.0,35019,35019,59000000.0,0.0,59000000,59000000,0
53,47100,1,1,61,223,61,61,61.0,0.0,223,223,223.0,0.0,6029.723992,42.46284501,47100.0,0.0,47100,47100,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,21.23142251,21.23142251,61,223,115.0,93.53074361,8748.0,0,0,0,0,0,0,0,0,1,172.5,61.0,223.0,40,0,0,0,0,0,0,1,61,1,223,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0
53,208843,2,2,62,204,31,31,31.0,0.0,102,102,102.0,0.0,1273.684059,19.15314375,69614.33333,120571.2321,208838,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,9.576571875,9.576571875,31,102,59.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,74.25,31.0,102.0,40,0,0,0,0,0,0,2,62,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,100247,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,38744.30158,119.7043303,9113.363636,15496.95807,40126,36,100247,16707.83333,19851.2032,44161,417,48071,12017.75,21534.79396,44228,48,0,0,0,0,152,112,69.82752601,49.87680429,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,115583355,24,24,744,18171,361,0,31.0,86.11468592,2896,0,757.125,1005.647588,163.6481308,0.415284709,2459220.319,4281655.61,10000000,6,116000000,5025363.261,5016758.797,10000000,48,111000000,4808273.696,5128019.529,10000000,48,0,0,0,0,776,776,0.207642355,0.207642355,0,2896,386.0204082,789.3865099,623131.0621,0,0,0,1,0,0,0,0,1,394.0625,31.0,757.125,776,0,0,0,0,0,0,24,744,24,18171,29200,1006,4,32,40387.81818,23530.85559,111329,33081,10000000.0,4675.889693,10000000,9999247,0
4353,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
123,26264,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3655.193421,76.14986293,26264.0,0.0,26264,26264,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,38.07493147,38.07493147,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,117977463,13,12,614,4076,192,0,47.23076923,63.88421016,1430,0,339.6666667,547.0656157,39.75335527,0.211904879,4915727.625,16600000.0,58900000,3,118000000,9831455.25,22900000.0,58900000,123,118000000,10700000.0,23800000.0,59000000,3,0,0,0,0,272,252,0.110190537,0.101714342,0,1430,180.3846154,395.4005642,156341.6062,0,0,0,1,0,0,0,0,0,187.6,47.23076923,339.6666667,272,0,0,0,0,0,0,13,614,12,4076,8192,351,12,20,180945.0,133057.6972,275031,86859,58800000.0,226077.5943,58900000,58600000,0
53,114378,2,2,70,264,35,35,35.0,0.0,132,132,132.0,0.0,2920.141985,34.9717603,38126.0,65952.16463,114281,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,40,17.48588015,17.48588015,35,132,73.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,92.25,35.0,132.0,64,0,0,0,0,0,0,2,70,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,69618426,11,13,1646,5316,1592,0,149.6363636,478.3812857,1460,0,408.9230769,646.1293036,100.0022609,0.34473632,3026888.087,4637928.841,10000000,47,60200000,6020951.4,5117235.769,10000000,214,69600000,5799565.833,5107303.302,10000000,48,0,0,0,0,232,268,0.158004147,0.186732173,0,1592,278.48,569.3432708,324151.76,0,0,0,1,0,0,0,0,1,290.0833333,149.6363636,408.9230769,232,0,0,0,0,0,0,11,1646,13,5316,8192,5972,10,20,63383.85714,106318.3419,304491,22990,9882105.571,230706.4,10000000,9385508,0
52311,601,2,1,96,6,90,6,48.0,59.39696962,6,6,6.0,0.0,169717.1381,4991.680532,300.5,218.4959954,455,146,601,601.0,0.0,601,601,0,0.0,0.0,0,0,1,0,0,0,40,20,3327.787022,1663.893511,6,90,48.0,48.49742261,2352.0,0,1,0,0,1,0,0,0,0,64.0,48.0,6.0,40,0,0,0,0,0,0,2,96,1,6,34,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2694,87946,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,204.6710481,34.11184136,43973.0,62173.07084,87936,10,87946,87946.0,0.0,87946,87946,0,0.0,0.0,0,0,0,0,0,0,40,20,22.74122757,11.37061379,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,88,252,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,209,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1320574.163,19138.75598,69.66666667,36.66515148,112,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,9569.37799,9569.37799,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,236,2,2,64,218,32,32,32.0,0.0,109,109,109.0,0.0,1194915.254,16949.15254,78.66666667,96.71780257,187,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,80,8474.576271,8474.576271,32,109,62.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,78.5,32.0,109.0,80,0,0,0,0,0,0,2,64,2,218,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
53,172,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,534883.7209,23255.81395,57.33333333,88.21753416,159,1,12,12.0,0.0,12,12,1,1.0,0.0,1,1,0,0,0,0,64,64,11627.90698,11627.90698,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,117139813,82,123,11431,208133,2255,0,139.402439,522.8301629,4344,0,1692.138211,1047.559422,1874.375538,1.750045478,574214.7696,2298202.852,10000000,1,117000000,1445883.617,3490880.584,10000000,1,117000000,959972.0164,2921214.761,10000000,1,0,0,0,0,3036,3944,0.700018191,1.050027287,0,4344,1065.84466,1159.86565,1345288.327,0,0,0,1,0,0,0,0,1,1071.043902,139.402439,1692.138211,3036,0,0,0,0,0,0,82,11431,123,208133,29200,1844,7,32,83518.16667,142534.0887,450626,22971,9676196.25,1200660.708,10000000,5863619,0
53,306,2,2,90,306,45,45,45.0,0.0,153,153,153.0,0.0,1294117.647,13071.89542,102.0,134.3986607,255,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,6535.947712,6535.947712,45,153,88.2,59.15403621,3499.2,0,0,0,0,0,0,0,0,1,110.25,45.0,153.0,64,0,0,0,0,0,0,2,90,2,306,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,75071,1,1,46,193,46,46,46.0,0.0,193,193,193.0,0.0,3183.652809,26.6414461,75071.0,0.0,75071,75071,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13.32072305,13.32072305,46,193,95.0,84.87048957,7203.0,0,0,0,0,0,0,0,0,1,142.5,46.0,193.0,32,0,0,0,0,0,0,1,46,1,193,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,201,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,955223.8806,19900.49751,67.0,103.116439,186,4,4,4.0,0.0,4,4,11,11.0,0.0,11,11,0,0,0,0,64,64,9950.248756,9950.248756,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,1147,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1743.679163,1147.0,0.0,1147,1147,1147,1147.0,0.0,1147,1147,0,0.0,0.0,0,0,0,0,0,0,64,0,1743.679163,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,427,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23532,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,7309.195988,169.9813021,7844.0,13581.01038,23526,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,84.99065103,84.99065103,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,156,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1769230.769,25641.02564,52.0,52.11525688,106,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,64,64,12820.51282,12820.51282,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,77971,2,2,64,256,32,32,32.0,0.0,128,128,128.0,0.0,4104.089982,51.30112478,25990.33333,44902.26651,77839,47,85,85.0,0.0,85,85,47,47.0,0.0,47,47,0,0,0,0,40,40,25.65056239,25.65056239,32,128,70.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,88.0,32.0,128.0,40,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,47013,2,2,82,208,41,41,41.0,0.0,104,104,104.0,0.0,6168.506583,85.08284942,15671.0,27060.6958,46918,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,64,64,42.54142471,42.54142471,41,104,66.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,82.75,41.0,104.0,64,0,0,0,0,0,0,2,82,2,208,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,182,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,1439560.44,21978.02198,60.66666667,98.14954576,174,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,10989.01099,10989.01099,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,40,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,49333,2,2,58,232,29,29,29.0,0.0,116,116,116.0,0.0,5878.418097,81.08162893,16444.33333,28478.09074,49328,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,40.54081446,40.54081446,29,116,63.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,79.75,29.0,116.0,64,0,0,0,0,0,0,2,58,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,196,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,877551.0204,20408.16327,65.33333333,29.16047553,99,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,10204.08163,10204.08163,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24293,2,2,70,326,35,35,35.0,0.0,163,163,163.0,0.0,16300.99206,164.6564854,8097.666667,14020.37394,24287,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,82.3282427,82.3282427,35,163,86.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,107.75,35.0,163.0,40,0,0,0,0,0,0,2,70,2,326,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,3985040,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,45.41987031,1.50563106,797008.0,1632663.153,3714580,47,3985040,996260.0,1815382.801,3714580,47,0,0.0,0.0,0,0,1,0,0,0,100,20,1.25469255,0.25093851,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,16425,118,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5163649,4,2,12,0,6,0,3.0,3.464101615,0,0,0.0,0.0,2.323937975,1.161968987,1032729.8,1789334.377,4142276,36,5163649,1721216.333,2150795.541,4142276,31339,990068,990068.0,0.0,990068,990068,0,0,0,0,104,64,0.774645992,0.387322996,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2400000.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,200000.0,200000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,251,330,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,97376,2,2,64,178,32,32,32.0,0.0,89,89,89.0,0.0,2485.211962,41.07788367,32458.66667,56217.46176,97373,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,80,64,20.53894183,20.53894183,32,89,54.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,68.5,32.0,89.0,80,0,0,0,0,0,0,2,64,2,178,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
53,143,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1314685.315,27972.02797,47.66666667,77.36493607,137,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13986.01399,13986.01399,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,198,2,2,72,192,36,36,36.0,0.0,96,96,96.0,0.0,1333333.333,20202.0202,66.0,112.5833025,196,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10101.0101,10101.0101,36,96,60.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,75.0,36.0,96.0,64,0,0,0,0,0,0,2,72,2,192,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,49,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1596,53,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,226415.0943,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18867.92453,18867.92453,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,288,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,91,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,131868.1319,21978.02198,91.0,0.0,91,91,91,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0,0,0,40,0,21978.02198,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64209,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,149,2,2,78,160,39,39,39.0,0.0,80,80,80.0,0.0,1597315.436,26845.63758,49.66666667,79.96457549,142,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,13422.81879,13422.81879,39,80,55.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,69.25,39.0,80.0,40,0,0,0,0,0,0,2,78,2,160,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48313,2,2,164,328,82,82,82.0,0.0,164,164,164.0,0.0,10183.59448,82.79345104,16104.33333,27887.46138,48306,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,41.39672552,41.39672552,82,164,114.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,143.5,82.0,164.0,40,0,0,0,0,0,0,2,164,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,462968,4,4,448,872,436,0,112.0,216.0185177,860,0,218.0,428.0093457,2851.168979,17.279812,66138.28571,154539.3428,415726,4,462948,154316.0,226387.7359,415726,23485,439552,146517.3333,253281.9869,438982,4,0,0,0,0,92,92,8.639905998,8.639905998,0,860,146.6666667,303.3644673,92030.0,0,0,0,1,0,0,0,0,1,165.0,112.0,218.0,92,0,0,0,0,0,0,4,448,4,872,8192,31,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5043214,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.379435019,0.793145006,1681071.333,2880112.134,5006672,76,5043214,2521607.0,3514412.626,5006672,36542,0,0.0,0.0,0,0,0,0,0,0,72,32,0.594858755,0.198286252,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,3,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,17700000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,572,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,61630679,15,12,2406,1442,708,0,160.4,278.879339,380,0,120.1666667,177.6277176,62.43643689,0.438093502,2370410.731,4303953.27,10200000,12,51800000,3701466.643,5014393.884,10200000,66,61600000,5597637.727,5199576.858,10300000,1211,0,0,0,0,488,392,0.243385279,0.194708223,0,708,137.4285714,233.0376585,54306.55026,0,0,0,1,0,0,0,0,0,142.5185185,160.4,120.1666667,488,0,0,0,0,0,0,15,2406,12,1442,29200,134,4,32,227242.2,384666.5238,915264,50840,10100000.0,75860.96004,10200000,10000000,0
53,205,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,1278048.78,19512.19512,68.33333333,112.2957405,198,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,9756.097561,9756.097561,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,64,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5884784,7,4,599,152,517,0,85.57142857,191.3085267,152,0,38.0,76.0,127.6172583,1.869227486,588478.4,1642000.67,5252217,3,5884784,980797.3333,2126637.037,5314678,3,607388,202462.6667,175452.7486,316569,432,0,0,0,0,232,136,1.1895084,0.679719086,0,517,62.58333333,149.8347322,22450.44697,0,0,0,1,0,0,0,0,0,68.27272727,85.57142857,38.0,232,0,0,0,0,0,0,7,599,4,152,29200,939,3,32,632564.0,0.0,632564,632564,5252217.0,0.0,5252217,5252217,0
443,609469,7,7,376,3788,201,0,53.71428571,78.68653906,1460,0,541.1428571,661.7178222,6832.176862,22.97081558,46882.23077,60639.11869,215941,0,572251,95375.16667,61216.60792,215941,48330,524027,87337.83333,119434.1682,301748,90,0,0,0,0,152,152,11.48540779,11.48540779,0,1460,277.6,505.5754571,255606.5429,0,0,0,1,0,0,0,0,1,297.4285714,53.71428571,541.1428571,152,0,0,0,0,0,0,7,376,7,3788,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
